source_gene,target_gene,is_true_edge,full_model_importance,no_priors_importance
HAND1,FANCB,False,4.928549,6.202836
HAND1,FANCM,False,5.7261953,6.8185577
HAND1,FAR2,False,8.91539,11.52261
HAND1,FARSB,False,17.721077,21.116499
HAND1,FASTKD1,False,11.740306,15.564678
HAND1,FASTKD3,False,9.084371,11.771855
HAND1,FASTKD5,False,17.028378,20.47348
HAND1,FBN1,False,4.928549,6.202836
HAND1,FBXL5,False,3.4541116,3.1471398
HAND1,FBXO11,False,7.187763,8.974366
HAND1,FBXO28,False,4.928549,6.202836
HAND1,FBXO3,False,3.4541116,3.1471398
HAND1,FBXO34,False,4.928549,6.202836
HAND1,FBXO5,False,14.720573,18.331194
HAND1,FER,False,8.91539,11.52261
HAND1,FEZ1,False,5.2082834,5.9030366
HAND1,FEZ2,False,4.681694,4.8733397
HAND1,FGF12,False,14.517284,18.142487
HAND1,FIGNL1,False,15.0968895,18.68052
HAND1,FLRT2,False,4.928549,6.202836
HAND1,FLRT3,False,4.928549,6.202836
HAND1,FMR1,False,10.843167,14.366077
HAND1,FN1,False,12.269545,16.055958
HAND1,FNDC3A,False,14.680785,18.294262
HAND1,FOS,False,4.928549,6.202836
HAND1,FOXO1,False,15.236949,18.810535
HAND1,FREM1,False,4.928549,6.202836
HAND1,FRS2,False,3.4541116,3.1471398
HAND1,FZD5,False,11.696339,15.523862
HAND1,GABPA,False,11.869217,15.684341
HAND1,GABRB2,False,4.928549,6.202836
HAND1,GABRB3,False,16.37482,19.866798
HAND1,GAD1,False,4.928549,6.202836
HAND1,GATA4,False,4.928549,6.202836
HAND1,GATA6,False,4.928549,6.202836
HAND1,GATM,False,7.956788,10.108674
HAND1,GCA,False,13.176234,16.897617
HAND1,GCLC,False,12.418459,16.194193
HAND1,GDAP1,False,4.1714067,3.8755202
HAND1,GDF3,False,10.175518,13.381299
HAND1,GEMIN2,False,8.431166,10.808379
HAND1,GFM1,False,13.930719,17.597994
HAND1,GFM2,False,4.928549,6.202836
HAND1,GLB1,False,11.268034,14.992751
HAND1,GLCCI1,False,4.681694,4.8733397
HAND1,GLDC,False,17.256968,20.685677
HAND1,GLIPR2,False,4.1714067,3.8755202
HAND1,GLMN,False,13.351139,17.059978
HAND1,GLRX,False,10.123528,13.304613
HAND1,GNAI1,False,4.928549,6.202836
HAND1,GNG11,False,4.928549,6.202836
HAND1,GNG12,False,4.928549,6.202836
HAND1,GNG2,False,4.928549,6.202836
HAND1,GOLGA5,False,5.0780754,5.648427
HAND1,GOLPH3L,False,3.4629178,3.1250458
HAND1,GOLT1B,False,17.528767,20.93798
HAND1,GOPC,False,14.16727,17.817575
HAND1,GPAM,False,3.4541116,3.1471398
HAND1,GPC3,False,8.826147,11.39098
HAND1,GPC6,False,3.4541116,3.1471398
HAND1,GPD2,False,4.928549,6.202836
HAND1,GPR180,False,12.66566,16.423664
HAND1,GPR22,False,4.928549,6.202836
HAND1,GPR75-ASB3,False,10.849751,14.37579
HAND1,GPR83,False,3.5402792,3.0410278
HAND1,GPR89A,False,12.182725,15.975367
HAND1,GPR89B,False,7.716503,9.754255
HAND1,GPSM2,False,4.928549,6.202836
HAND1,GRPEL2,False,6.568061,8.060306
HAND1,GRPR,False,4.928549,6.202836
HAND1,GTF2B,False,3.4541116,3.1471398
HAND1,GTF2H1,False,13.979235,17.643028
HAND1,GTF3C3,False,7.187763,8.974366
HAND1,GTPBP8,False,11.268034,14.992751
HAND1,GYG1,False,15.07876,18.663692
HAND1,GYPA,False,4.928549,6.202836
HAND1,GYPB,False,4.928549,6.202836
HAND1,GYPE,False,3.4541116,3.1471398
HAND1,HACL1,False,14.333427,17.971815
HAND1,HAPLN1,False,4.928549,6.202836
HAND1,HAS2,False,4.928549,6.202836
HAND1,HBP1,False,11.268034,14.992751
HAND1,HDHD2,False,11.860758,15.67649
HAND1,HEG1,False,4.928549,6.202836
HAND1,HEPH,False,5.4022365,6.282295
HAND1,HERC4,False,4.928549,6.202836
HAND1,HERPUD1,False,4.928549,6.202836
HAND1,HIBCH,False,16.083397,19.596275
HAND1,HLA-DQB1,False,4.928549,6.202836
HAND1,HLA-DRB1,False,4.928549,6.202836
HAND1,HMGN4,False,12.766824,16.51757
HAND1,HMMR,False,4.681694,4.8733397
HAND1,HNRNPH2,False,11.624897,15.457547
HAND1,HOMER1,False,10.956746,14.533606
HAND1,HPRT1,False,10.419603,13.74132
HAND1,HPS3,False,4.1714067,3.8755202
HAND1,HSD17B11,False,14.77948,18.385878
HAND1,HSDL1,False,4.928549,6.202836
HAND1,HSF2,False,4.928549,6.202836
HAND1,HSPA13,False,11.202311,14.895811
HAND1,HTRA1,False,3.4541116,3.1471398
HAND1,ID2,False,12.034494,15.837767
HAND1,IDE,False,15.258106,18.830175
HAND1,IDH3A,False,14.302372,17.942987
HAND1,IFI16,False,4.928549,6.202836
HAND1,IFT52,False,3.4541116,3.1471398
HAND1,IFT57,False,8.536262,10.963396
HAND1,IFT74,False,12.176889,15.96995
HAND1,IGDCC4,False,17.414803,20.83219
HAND1,IL6ST,False,5.5142565,6.5013385
HAND1,ING3,False,16.633394,20.106825
HAND1,INSIG2,False,4.928549,6.202836
HAND1,INTS6,False,8.08459,10.297183
HAND1,INTS8,False,5.1647987,5.8180065
HAND1,IPO11,False,13.351423,17.060244
HAND1,IPO8,False,13.856752,17.52933
HAND1,IQCB1,False,3.4541116,3.1471398
HAND1,IRF2BP2,False,10.015993,13.145997
HAND1,ISCA1,False,4.1714067,3.8755202
HAND1,ITFG1,False,4.1714067,3.8755202
HAND1,ITGA5,False,3.4541116,3.1471398
HAND1,ITGA6,False,12.799948,16.54832
HAND1,ITM2A,False,11.696339,15.523862
HAND1,JAK1,False,6.9986696,8.695455
HAND1,JPH1,False,10.919491,14.478651
HAND1,KAT7,False,14.235428,17.880846
HAND1,KBTBD2,False,4.928549,6.202836
HAND1,KBTBD8,False,4.928549,6.202836
HAND1,KCTD6,False,4.928549,6.202836
HAND1,KCTD9,False,6.041277,7.283302
HAND1,KDELR3,False,4.928549,6.202836
HAND1,KDR,False,3.4629178,3.1250458
HAND1,KIAA0391,False,11.606823,15.440767
HAND1,KIAA0586,False,12.282434,16.067923
HAND1,KIAA1324L,False,4.928549,6.202836
HAND1,KIAA1586,False,13.200327,16.919983
HAND1,KIF14,False,3.5063095,3.0161803
HAND1,KIF15,False,13.730662,17.412283
HAND1,KIF18A,False,4.1714067,3.8755202
HAND1,KIF20A,False,10.640848,14.067657
HAND1,KIF21A,False,15.752617,19.28922
HAND1,KIF23,False,16.963543,20.413298
HAND1,KIF4A,False,4.928549,6.202836
HAND1,KIT,False,7.6784062,9.698065
HAND1,KLF10,False,8.826147,11.39098
HAND1,KLF3,False,4.1714067,3.8755202
HAND1,KLF8,False,5.001823,5.4993234
HAND1,KLHL12,False,11.826736,15.644908
HAND1,KLHL24,False,4.2352285,4.000318
HAND1,KLHL28,False,16.698744,20.167488
HAND1,KLHL4,False,4.928549,6.202836
HAND1,KLHL6,False,4.3933043,4.3094206
HAND1,KLHL9,False,13.26412,16.979202
HAND1,KNTC1,False,9.16454,11.890107
HAND1,KRCC1,False,11.268034,14.992751
HAND1,LACTB2,False,4.928549,6.202836
HAND1,LANCL1,False,16.035576,19.551882
HAND1,LCOR,False,4.1714067,3.8755202
HAND1,LCORL,False,3.480401,3.0811818
HAND1,LGALSL,False,4.928549,6.202836
HAND1,LGR4,False,7.5258884,9.4731
HAND1,LGR5,False,4.928549,6.202836
HAND1,LHX1,False,4.928549,6.202836
HAND1,LIFR,False,3.4541116,3.1471398
HAND1,LIMCH1,False,4.928549,6.202836
HAND1,LIPA,False,3.4541116,3.1471398
HAND1,LIPG,False,4.0236936,3.6102247
HAND1,LMBRD1,False,11.268034,14.992751
HAND1,LPGAT1,False,4.9104934,5.3207364
HAND1,LPIN1,False,13.678286,17.363663
HAND1,LRBA,False,4.681694,4.8733397
HAND1,LRIF1,False,4.928549,6.202836
HAND1,LRIG3,False,4.928549,6.202836
HAND1,LRR1,False,8.636887,11.111819
HAND1,LRRC40,False,14.027132,17.687489
HAND1,LRRCC1,False,10.554816,13.94076
HAND1,LTBP1,False,15.776606,19.31149
HAND1,LTN1,False,3.4541116,3.1471398
HAND1,LUM,False,4.928549,6.202836
HAND1,LYPLAL1,False,8.91539,11.52261
HAND1,LYRM1,False,4.928549,6.202836
HAND1,LYSMD3,False,5.0780754,5.648427
HAND1,MAGI3,False,4.681694,4.8733397
HAND1,MAL2,False,15.79732,19.330715
HAND1,MALT1,False,14.097855,17.75314
HAND1,MAMLD1,False,4.928549,6.202836
HAND1,MAN1A1,False,4.928549,6.202836
HAND1,MANEA,False,3.4541116,3.1471398
HAND1,MAP3K1,False,10.465537,13.809074
HAND1,MAP4K3,False,4.1714067,3.8755202
HAND1,MATN3,False,4.928549,6.202836
HAND1,MB21D2,False,4.1714067,3.8755202
HAND1,MBIP,False,6.319297,7.6933794
HAND1,MBOAT1,False,13.904997,17.574114
HAND1,MCC,False,4.928549,6.202836
HAND1,MCCC1,False,6.319297,7.6933794
HAND1,MCM2,False,13.463381,17.16417
HAND1,MED21,False,15.661124,19.204288
HAND1,MELK,False,12.11449,15.912023
HAND1,MEMO1,False,5.0780754,5.648427
HAND1,MEPE,False,4.928549,6.202836
HAND1,METTL14,False,4.681694,4.8733397
HAND1,METTL18,False,11.168753,14.846313
HAND1,MEX3C,False,6.319297,7.6933794
HAND1,MFAP3,False,15.306173,18.874794
HAND1,MFAP4,False,4.681694,4.8733397
HAND1,MFN1,False,4.928549,6.202836
HAND1,MIA3,False,10.015993,13.145997
HAND1,MID1,True,12.192817,15.984733
HAND1,MIER3,False,8.73341,11.254189
HAND1,MINPP1,False,8.431166,10.808379
HAND1,MIS12,False,13.52453,17.220934
HAND1,MLH1,False,11.651846,15.482562
HAND1,MLH3,False,11.484673,15.312296
HAND1,MLLT3,False,6.9986696,8.695455
HAND1,MME,False,4.928549,6.202836
HAND1,MMGT1,False,3.4541116,3.1471398
HAND1,MMP16,False,4.681694,4.8733397
HAND1,MOCS2,False,4.928549,6.202836
HAND1,MORC3,False,4.681694,4.8733397
HAND1,MORN2,False,4.928549,6.202836
HAND1,MOSPD1,False,4.928549,6.202836
HAND1,MOSPD2,False,3.4541116,3.1471398
HAND1,MPHOSPH9,False,11.268034,14.992751
HAND1,MPP5,False,4.1714067,3.8755202
HAND1,MRPL1,False,10.015993,13.145997
HAND1,MRPS30,False,9.460546,12.3267145
HAND1,MRS2,False,3.4541116,3.1471398
HAND1,MSANTD3-TMEFF1,False,10.019291,13.150861
HAND1,MSANTD4,False,4.928549,6.202836
HAND1,MTMR2,False,17.899277,21.281916
HAND1,MTMR6,False,7.187763,8.974366
HAND1,MTRR,False,17.69425,21.091595
HAND1,MYD88,False,4.928549,6.202836
HAND1,MYNN,False,13.826755,17.50148
HAND1,MYO6,False,9.924014,13.010326
HAND1,MYOCD,False,4.928549,6.202836
HAND1,NAA30,False,4.928549,6.202836
HAND1,NAB1,False,7.6784062,9.698065
HAND1,NANOG,False,16.412737,19.901997
HAND1,NAP1L3,False,11.235398,14.944618
HAND1,NBEA,False,10.070371,13.226206
HAND1,NBN,False,15.305832,18.874477
HAND1,NBR1,False,6.986829,8.67799
HAND1,NCAM1,False,10.843167,14.366077
HAND1,NCAPG,False,15.305325,18.874008
HAND1,NDC80,False,12.074703,15.875092
HAND1,NDFIP2,False,13.322547,17.033438
HAND1,NDUFC2-KCTD14,False,15.208381,18.784014
HAND1,NECAB1,False,8.434387,10.813132
HAND1,NECAP1,False,13.351139,17.059978
HAND1,NEDD1,False,4.928549,6.202836
HAND1,NEDD4,False,4.928549,6.202836
HAND1,NEDD9,False,4.928549,6.202836
HAND1,NEK1,False,4.928549,6.202836
HAND1,NEK3,False,3.4541116,3.1471398
HAND1,NETO2,False,3.4541116,3.1471398
HAND1,NFE2L2,False,5.4022365,6.282295
HAND1,NFIB,False,16.110844,19.621754
HAND1,NGLY1,False,12.66566,16.423664
HAND1,NID1,False,4.928549,6.202836
HAND1,NIPSNAP3A,False,4.928549,6.202836
HAND1,NLGN4X,False,16.716125,20.183624
HAND1,NMD3,False,15.444173,19.0029
HAND1,NME7,False,8.727727,11.245808
HAND1,NNT,False,11.515125,15.355647
HAND1,NOC3L,False,13.463381,17.16417
HAND1,NODAL,False,4.928549,6.202836
HAND1,NOL11,False,18.724113,22.047596
HAND1,NPAT,False,9.460546,12.3267145
HAND1,NPY1R,False,4.928549,6.202836
HAND1,NRP1,False,4.928549,6.202836
HAND1,NRP2,False,8.431166,10.808379
HAND1,NSMAF,False,4.1714067,3.8755202
HAND1,NT5DC1,False,10.598224,14.004786
HAND1,NT5DC3,False,14.746212,18.354996
HAND1,NTS,False,4.1714067,3.8755202
HAND1,NUAK1,False,4.928549,6.202836
HAND1,NUCB2,False,10.764302,14.249753
HAND1,NUDT10,False,6.6652164,8.203611
HAND1,NUDT11,False,7.762563,9.822194
HAND1,NUF2,False,6.793146,8.392305
HAND1,NUP35,False,15.322561,18.89001
HAND1,NUPL2,False,12.699683,16.455248
HAND1,NXT2,False,16.245014,19.746302
HAND1,OAS1,False,4.928549,6.202836
HAND1,ODC1,False,6.319297,7.6933794
HAND1,OMA1,False,3.4541116,3.1471398
HAND1,ORC5,False,14.894589,18.49273
HAND1,OTUD6B,False,5.7261953,6.8185577
HAND1,OTX2,False,8.536262,10.963396
HAND1,OXCT1,False,6.041277,7.283302
HAND1,OXR1,False,3.4541116,3.1471398
HAND1,OXTR,False,6.532373,8.007667
HAND1,PALLD,False,3.4541116,3.1471398
HAND1,PAM,False,4.928549,6.202836
HAND1,PANK3,False,10.070371,13.226206
HAND1,PARPBP,False,14.293291,17.934559
HAND1,PBK,False,4.928549,6.202836
HAND1,PBX3,False,4.1714067,3.8755202
HAND1,PCDH10,False,3.4541116,3.1471398
HAND1,PCDH7,False,4.928549,6.202836
HAND1,PCGF6,False,10.015993,13.145997
HAND1,PDCD4,False,15.295656,18.865034
HAND1,PDE3B,False,4.928549,6.202836
HAND1,PDGFA,False,18.52772,21.86529
HAND1,PDGFRA,False,4.928549,6.202836
HAND1,PDK1,False,15.27112,18.842257
HAND1,PDLIM3,False,4.928549,6.202836
HAND1,PELI2,False,3.4541116,3.1471398
HAND1,PENK,False,4.928549,6.202836
HAND1,PERP,False,9.2420845,12.004484
HAND1,PEX11B,False,4.928549,6.202836
HAND1,PEX3,False,11.523469,15.363393
HAND1,PFKFB2,False,13.293737,17.006695
HAND1,PGM2,False,10.276193,13.529793
HAND1,PHC1,False,20.558657,24.15323
HAND1,PHLDA1,False,12.76782,16.518497
HAND1,PHLDB2,False,3.4541116,3.1471398
HAND1,PHTF2,False,8.08459,10.297183
HAND1,PHYH,False,10.742552,14.2176695
HAND1,PIBF1,False,4.1714067,3.8755202
HAND1,PIGC,False,3.4629178,3.1250458
HAND1,PIGF,False,4.983177,5.462864
HAND1,PIGH,False,4.928549,6.202836
HAND1,PIGK,False,10.956746,14.533606
HAND1,PIGN,False,4.928549,6.202836
HAND1,PIGU,False,8.73341,11.254189
HAND1,PIK3C3,False,3.4541116,3.1471398
HAND1,PIK3R3,False,3.4541116,3.1471398
HAND1,PIK3R5,False,4.928549,6.202836
HAND1,PIP4K2A,False,20.822163,24.467077
HAND1,PITX2,False,4.928549,6.202836
HAND1,PJA1,False,12.11449,15.912023
HAND1,PKIB,False,3.4541116,3.1471398
HAND1,PLAA,False,12.16988,15.963441
HAND1,PLAG1,False,14.050854,17.70951
HAND1,PLAGL1,False,4.928549,6.202836
HAND1,PLAU,False,4.928549,6.202836
HAND1,PLCB4,False,4.928549,6.202836
HAND1,PLEKHA8,False,4.1714067,3.8755202
HAND1,PLIN2,False,4.928549,6.202836
HAND1,PLK1,False,15.518852,19.072218
HAND1,PLK2,False,4.928549,6.202836
HAND1,PLK4,False,6.966962,8.648685
HAND1,PLOD2,False,4.928549,6.202836
HAND1,PLXNA2,False,4.928549,6.202836
HAND1,PMAIP1,False,16.362051,19.854942
HAND1,PMP22,False,4.928549,6.202836
HAND1,PNMA1,False,13.75146,17.43159
HAND1,PNPLA8,False,7.8355503,9.929851
HAND1,POC1B,False,4.1714067,3.8755202
HAND1,POGK,False,5.4022365,6.282295
HAND1,POLD3,False,12.490761,16.261309
HAND1,POLE2,False,8.536262,10.963396
HAND1,POLR1B,False,18.402264,21.74883
HAND1,POLR3C,False,6.9986696,8.695455
HAND1,POLR3G,False,18.838308,22.1536
HAND1,PON2,False,15.006281,18.59641
HAND1,POT1,False,4.1714067,3.8755202
HAND1,PPCS,False,9.660534,12.621695
HAND1,PPIP5K2,False,14.144273,17.796228
HAND1,PPM1H,False,15.826778,19.358063
HAND1,PPP1R2,False,4.681694,4.8733397
HAND1,PPP1R9A,False,4.928549,6.202836
HAND1,PPP2R3C,False,12.596673,16.359625
HAND1,PPP2R5E,False,10.919491,14.478651
HAND1,PPP3CB,False,4.928549,6.202836
HAND1,PPT2,False,4.928549,6.202836
HAND1,PPWD1,False,7.3628592,9.232633
HAND1,PRC1,False,6.041277,7.283302
HAND1,PRDM1,False,4.928549,6.202836
HAND1,PREPL,False,16.968225,20.417645
HAND1,PRICKLE1,False,14.700733,18.312778
HAND1,PRIM1,False,8.205842,10.47603
HAND1,PRKAB2,False,11.696339,15.523862
HAND1,PRKACB,False,11.234741,14.943648
HAND1,PRKD1,False,4.928549,6.202836
HAND1,PRMT6,False,3.4541116,3.1471398
HAND1,PRNP,False,5.0780754,5.648427
HAND1,PROM1,False,14.411362,18.044163
HAND1,PRPS2,False,14.496336,18.123041
HAND1,PRSS23,False,4.928549,6.202836
HAND1,PRSS35,False,4.928549,6.202836
HAND1,PRTG,False,10.764302,14.249753
HAND1,PSEN1,False,5.7261953,6.8185577
HAND1,PTCHD1,False,4.928549,6.202836
HAND1,PTGR1,False,10.276193,13.529793
HAND1,PTPRD,False,4.928549,6.202836
HAND1,PTPRZ1,False,12.153855,15.9485655
HAND1,PUS3,False,13.085632,16.813515
HAND1,PUS7L,False,10.919491,14.478651
HAND1,QPCT,False,4.928549,6.202836
HAND1,RAB31,False,7.3628592,9.232633
HAND1,RAB8B,False,10.764302,14.249753
HAND1,RAD17,False,10.5065775,13.869606
HAND1,RAD18,False,4.928549,6.202836
HAND1,RAD51AP1,False,18.275175,21.630857
HAND1,RAD54B,False,12.752154,16.503956
HAND1,RAI14,False,15.077861,18.662857
HAND1,RALB,False,4.928549,6.202836
HAND1,RANBP6,False,5.4022365,6.282295
HAND1,RAPGEF6,False,14.074429,17.731392
HAND1,RASA1,False,4.928549,6.202836
HAND1,RAVER2,False,4.928549,6.202836
HAND1,RBAK,False,4.928549,6.202836
HAND1,RBBP8,False,4.1714067,3.8755202
HAND1,RBM18,False,3.4541116,3.1471398
HAND1,RBM7,False,13.979235,17.643028
HAND1,RCBTB1,False,14.881908,18.480959
HAND1,RCBTB2,False,14.888537,18.487114
HAND1,REV3L,False,9.460546,12.3267145
HAND1,RFESD,False,4.928549,6.202836
HAND1,RFPL2,False,4.928549,6.202836
HAND1,RFX7,False,4.928549,6.202836
HAND1,RGPD2,False,4.928549,6.202836
HAND1,RGPD6,False,4.928549,6.202836
HAND1,RGS2,False,4.928549,6.202836
HAND1,RGS5,False,11.268034,14.992751
HAND1,RHOBTB3,False,6.360897,7.754741
HAND1,RHOQ,False,7.2345495,9.043374
HAND1,RHOT1,False,5.4022365,6.282295
HAND1,RICTOR,False,16.088215,19.60075
HAND1,RIMKLB,False,13.881572,17.552366
HAND1,RIN2,False,4.928549,6.202836
HAND1,RINT1,False,4.928549,6.202836
HAND1,RIOK1,False,6.9986696,8.695455
HAND1,RIOK2,False,16.488934,19.972729
HAND1,RIPK2,False,10.372759,13.672225
HAND1,RIPPLY1,False,4.928549,6.202836
HAND1,RLF,False,6.319297,7.6933794
HAND1,RMI1,False,14.0544,17.712801
HAND1,RND3,False,15.486544,19.042229
HAND1,RNF11,False,4.928549,6.202836
HAND1,RNF13,False,17.685265,21.083256
HAND1,RNF138,False,17.641382,21.042522
HAND1,RNF139,False,3.4541116,3.1471398
HAND1,RNF219,False,13.054941,16.785025
HAND1,RNF38,False,13.351139,17.059978
HAND1,RNFT1,False,11.78377,15.605024
HAND1,RNGTT,False,8.91539,11.52261
HAND1,ROR2,False,4.928549,6.202836
HAND1,RPAP2,False,10.510598,13.875538
HAND1,RPE,False,11.266088,14.989882
HAND1,RPP40,False,4.928549,6.202836
HAND1,RPS6KB1,False,11.33261,15.088005
HAND1,RRAS2,False,13.51827,17.215122
HAND1,RRM2B,False,3.4541116,3.1471398
HAND1,RRN3,False,12.992796,16.727337
HAND1,RSBN1,False,11.69501,15.522629
HAND1,RSPO3,False,4.928549,6.202836
HAND1,RTKN2,False,4.18904,3.9100013
HAND1,RWDD3,False,9.960335,13.063901
HAND1,S1PR3,False,3.362004,4.217918
HAND1,SACS,False,13.881572,17.552366
HAND1,SALL1,False,3.4541116,3.1471398
HAND1,SASS6,False,4.928549,6.202836
HAND1,SATB1,False,12.184279,15.976808
HAND1,SCLT1,False,7.3628592,9.232633
HAND1,SCRN1,False,4.928549,6.202836
HAND1,SCYL2,False,15.826926,19.3582
HAND1,SEC24D,False,10.723865,14.190104
HAND1,SEMA3A,False,18.440653,21.78447
HAND1,SEMA3E,False,3.5063095,3.0161803
HAND1,SEMA5A,False,12.286217,16.071434
HAND1,SEMA6A,False,17.39804,20.816631
HAND1,SEMA6D,False,4.928549,6.202836
HAND1,SENP1,False,14.579433,18.200178
HAND1,SENP7,False,4.928549,6.202836
HAND1,SERHL2,False,4.928549,6.202836
HAND1,SERPINE2,False,7.3628592,9.232633
HAND1,SESTD1,False,4.928549,6.202836
HAND1,SFRP1,False,18.700495,22.025673
HAND1,SFRP2,False,16.45053,19.937075
HAND1,SH3BGRL,False,14.050854,17.70951
HAND1,SH3BGRL2,False,9.844932,12.893682
HAND1,SH3D19,False,13.490925,17.18974
HAND1,SH3RF1,False,3.4541116,3.1471398
HAND1,SHISA2,False,20.19764,23.723248
HAND1,SIRT1,False,4.928549,6.202836
HAND1,SKA3,False,11.674158,15.503272
HAND1,SLC18A2,False,4.928549,6.202836
HAND1,SLC19A2,False,9.960335,13.063901
HAND1,SLC25A46,False,13.806621,17.482794
HAND1,SLC33A1,False,4.928549,6.202836
HAND1,SLC35A1,False,11.869217,15.684341
HAND1,SLC35A3,False,3.4541116,3.1471398
HAND1,SLC35A5,False,4.928549,6.202836
HAND1,SLC35F1,False,13.3205385,17.031572
HAND1,SLC38A9,False,10.598224,14.004786
HAND1,SLC39A11,False,9.460546,12.3267145
HAND1,SLC39A6,False,11.234085,14.942679
HAND1,SLC39A8,False,3.5900512,3.097438
HAND1,SLC39A9,False,4.1714067,3.8755202
HAND1,SLC46A3,False,4.928549,6.202836
HAND1,SLC6A15,False,19.095877,22.41101
HAND1,SLCO2A1,False,4.928549,6.202836
HAND1,SLITRK2,False,4.928549,6.202836
HAND1,SMAP1,False,10.510598,13.875538
HAND1,SMN1,False,9.484768,12.362441
HAND1,SMN2,False,10.668148,14.107925
HAND1,SNX13,False,12.552551,16.318666
HAND1,SNX14,False,11.484673,15.312296
HAND1,SNX16,False,3.4541116,3.1471398
HAND1,SNX18,False,4.928549,6.202836
HAND1,SNX4,False,13.054941,16.785025
HAND1,SNX7,False,4.928549,6.202836
HAND1,SOCS2,False,4.1714067,3.8755202
HAND1,SORL1,False,11.952764,15.761896
HAND1,SOS1,False,9.084371,11.771855
HAND1,SOS2,False,4.928549,6.202836
HAND1,SPP1,False,4.1714067,3.8755202
HAND1,SPPL2A,False,4.928549,6.202836
HAND1,SRBD1,False,4.681694,4.8733397
HAND1,ST3GAL6,False,4.928549,6.202836
HAND1,ST6GALNAC3,False,4.928549,6.202836
HAND1,ST8SIA1,False,12.878279,16.621033
HAND1,ST8SIA4,False,4.9643354,5.4260187
HAND1,STAM,False,8.73341,11.254189
HAND1,STAM2,False,4.1714067,3.8755202
HAND1,STARD4,False,3.4716806,3.10306
HAND1,STAT1,False,4.928549,6.202836
HAND1,STC1,False,9.460546,12.3267145
HAND1,STIM2,False,4.928549,6.202836
HAND1,STK17B,False,8.827967,11.393661
HAND1,STK3,False,6.9986696,8.695455
HAND1,STK38L,False,4.1714067,3.8755202
HAND1,STT3B,False,3.4541116,3.1471398
HAND1,STX7,False,12.153855,15.9485655
HAND1,STXBP3,False,11.13471,14.796101
HAND1,SUCLG2,False,4.928549,6.202836
HAND1,SULF2,False,7.3628592,9.232633
HAND1,SUPV3L1,False,8.205842,10.47603
HAND1,SYNC,False,11.706495,15.533291
HAND1,SYNE2,False,10.510598,13.875538
HAND1,TADA1,False,12.596673,16.359625
HAND1,TAF1B,False,12.832784,16.5788
HAND1,TAF2,False,5.0780754,5.648427
HAND1,TAF9B,False,13.435632,17.138412
HAND1,TANK,False,9.2420845,12.004484
HAND1,TBC1D23,False,15.583274,19.132023
HAND1,TBC1D4,False,3.4541116,3.1471398
HAND1,TBCE,False,4.928549,6.202836
HAND1,TBK1,False,4.1714067,3.8755202
HAND1,TBPL1,False,17.060377,20.503185
HAND1,TBX3,False,4.928549,6.202836
HAND1,TCEAL7,False,4.928549,6.202836
HAND1,TCF7L2,False,13.235444,16.952583
HAND1,TDP2,False,15.471502,19.028265
HAND1,TDRD7,False,4.928549,6.202836
HAND1,TEFM,False,4.928549,6.202836
HAND1,TEX10,False,11.696339,15.523862
HAND1,TEX30,False,11.235398,14.944618
HAND1,TFB2M,False,14.16727,17.817575
HAND1,TFCP2,False,4.928549,6.202836
HAND1,TFPI,False,4.928549,6.202836
HAND1,TGDS,False,16.919691,20.372591
HAND1,TGFBR3,False,4.928549,6.202836
HAND1,THAP9,False,4.928549,6.202836
HAND1,THY1,False,15.8123,19.344624
HAND1,TIMP3,False,4.928549,6.202836
HAND1,TIPARP,False,4.681694,4.8733397
HAND1,TIPIN,False,4.928549,6.202836
HAND1,TJP2,False,10.419603,13.74132
HAND1,TMCC1,False,6.539553,8.018258
HAND1,TMEM106B,False,11.64647,15.477573
HAND1,TMEM106C,False,9.533829,12.434805
HAND1,TMEM131,False,6.793146,8.392305
HAND1,TMEM132B,False,15.185364,18.76265
HAND1,TMEM168,False,3.4541116,3.1471398
HAND1,TMEM170A,False,13.226623,16.944395
HAND1,TMEM38B,False,4.928549,6.202836
HAND1,TMEM43,False,14.496336,18.123041
HAND1,TMEM47,False,6.9986696,8.695455
HAND1,TMEM60,False,10.554816,13.94076
HAND1,TMEM64,False,12.153855,15.9485655
HAND1,TMOD1,False,4.928549,6.202836
HAND1,TMSB15B,False,4.928549,6.202836
HAND1,TMX3,False,4.681694,4.8733397
HAND1,TNC,False,4.129572,3.793716
HAND1,TNFAIP8,False,4.928549,6.202836
HAND1,TNFRSF11B,False,4.928549,6.202836
HAND1,TOB1,False,15.356304,18.921333
HAND1,TOM1L1,False,3.5063095,3.0161803
HAND1,TOR1AIP1,False,13.424475,17.128056
HAND1,TP53INP1,False,4.928549,6.202836
HAND1,TPD52,False,10.175518,13.381299
HAND1,TRAPPC8,False,3.4541116,3.1471398
HAND1,TRDN,False,4.928549,6.202836
HAND1,TRIB2,False,12.992796,16.727337
HAND1,TRIM2,False,11.559879,15.39719
HAND1,TRIM36,False,10.373231,13.672921
HAND1,TRIP4,False,6.041277,7.283302
HAND1,TRIT1,False,8.73341,11.254189
HAND1,TRMT11,False,7.3628592,9.232633
HAND1,TRMT1L,False,11.123713,14.779882
HAND1,TRMT61B,False,3.4541116,3.1471398
HAND1,TRNT1,False,14.00326,17.665329
HAND1,TRPS1,False,4.681694,4.8733397
HAND1,TRUB1,False,4.681694,4.8733397
HAND1,TSC1,False,10.465537,13.809074
